,ID,Ortsteil,Bezirk,Typ,Bezeichnung,Ensemble_Info,Zugehörigkeit,Adresse,Adresse2,Architekt und weitere Informationen,Jahr
2814,09031149,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,U-Bahnhof Prinzenstraße (Hochbahnhof),,,"U-Bahnhof Prinzenstraße (Hochbahnhof), 1900-01 von Siemens & Halske (siehe Gesamtanlage Hoch- und Untergrundbahn", Gitschiner Straße - Prinzenstraße - (FRI-KRE/KREUZ-D) ,"Siemens & Halske (siehe Gesamtanlage Hoch- und Untergrundbahn, Stammstrecke) ",1900-01
2815,09085405,FRI-KRE/FRHAI-D,Friedrichshain-Kreuzberg,Baudenkmal,U-Bahnhof Samariterstraße,,,, Samariterstraße - Frankfurter Allee - (FRI-KRE/FRHAI-D) ,Alfred Grenander ,1928-30
2816,09031242,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,U-Bahnhof Schlesisches Tor (Hochbahnhof),,,"U-Bahnhof Schlesisches Tor (Hochbahnhof), 1899-1901 von Grisebach & Dinklage (siehe Gesamtanlage Hoch- und Untergrundbahn", Schlesische Straße - Skalitzer Straße - (FRI-KRE/KREUZ-D) ,"Grisebach & Dinklage (siehe Gesamtanlage Hoch- und Untergrundbahn, Stammstrecke) ",1899-1901
2817,09090508,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,U-Bahnhof Schönleinstraße,,,"U-Bahnhof Schönleinstraße, 1926-27 von Alfred Grenander", Kottbusser Damm - (FRI-KRE/KREUZ-D) ,"Alfred Grenander, Alfred Fehse ",1926-27
2818,09031254,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Offizierskasino des Kaiser-Franz-Garde-Grenadier-Regiments Nr. 2,,,Urbanstraße 21, (FRI-KRE/KREUZ-D) ,,1914
2819,09030993,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Mietshaus,,,Urbanstraße 33, (FRI-KRE/KREUZ-D) ,E. Grabarsch (siehe Ensemble Urbanstraße 28-35),1888-89
2820,09030994,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Mietshaus,,,Urbanstraße 34, (FRI-KRE/KREUZ-D) ,Wilhelm Seyring & Co. (siehe Ensemble Urbanstraße 28-35),1890-91
2821,09031255,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,"Urbanhof, Fabrik",,,Urbanstraße 116, (FRI-KRE/KREUZ-D) ,August Kösel ,1894-95
2822,09031256,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Wohngebäude der Berliner Stadtreinigung,,,Urbanstraße 122-123, (FRI-KRE/KREUZ-D) ,Julian Szella ,1912-13
2823,09031257,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Tor der Pumpstation Radialsystem VI,,,Urbanstraße 177, (FRI-KRE/KREUZ-D) ,,1899
2824,09031258,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Nationaldenkmal für die Befreiungskriege auf dem Kreuzberg,,,Viktoriapark, (FRI-KRE/KREUZ-D) ,Karl Friedrich Schinkel (D) (siehe Gartendenkmal Kreuzbergstraße) ,1818-21
2825,09085096,FRI-KRE/FRHAI-D,Friedrichshain-Kreuzberg,Baudenkmal,Skulptur „Mutter mit Kind“ im Volkspark Friedrichshain,,,Virchowstraße, (FRI-KRE/FRHAI-D) ,Edmund Gomansky (D) (siehe Gartendenkmal Am Friedrichshain) ,1898
2826,09031008,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Obere Freiarchenbrücke,,,Vor dem Schlesischen Tor, (FRI-KRE/KREUZ-D) ,Otto Stahn und Zanders (D) (siehe Ensemble Vor dem Schlesischen Tor) ,1893-94
2827,09031009,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Schlesische Brücke,,,Vor dem Schlesischen Tor, (FRI-KRE/KREUZ-D) ,Otto Stahn (siehe Ensemble Vor dem Schlesischen Tor) ,1894-96
2828,09031259,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Tankstelle,,,Vor dem Schlesischen Tor 2, (FRI-KRE/KREUZ-D) ,Paul Schröder und Max Pohl (D) ,1928-29
2829,09031260,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Steuerhaus der Königlichen Wasserbauinspektion I mit Einfriedung,,,Vor dem Schlesischen Tor 3, Schleusenufer - (FRI-KRE/KREUZ-D) ,Gustav Ferdinand Möller ,1859-60
2830,09097789,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Waldemarbrücke über den ehemaligen Luisenstädtischen Kanal,,,Waldemarstraße, (FRI-KRE/KREUZ-D) ,,1890-91
2831,09031261,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Doppelmietshaus,,,Waldemarstraße 33/35, (FRI-KRE/KREUZ-D) ,"Franz Goltsch; Seitenfabrikgebäude 1. Hof, 1875 von W. Schneider, 1883-84 Umbau von Franz Goltsch; Fabrikgebäude 1889-90 von Franz Goltsch",1883-84 und 1875 und 1883-84 und 1889-90
2832,09010151,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Mietshaus mit Remise,,,Waldemarstraße 42-42B, (FRI-KRE/KREUZ-D) ,"Albert Joll und Etagenfabrik, 1888 von Hermann Wolff",1863 und 1888
2833,09095136,FRI-KRE/FRHAI-D,Friedrichshain-Kreuzberg,Baudenkmal,Höhere Webeschule,,,Warschauer Platz 6-8,Naglerstraße 19/21 - (FRI-KRE/FRHAI-D),Ludwig Hoffmann (D) ,1909-14
2834,09045164,FRI-KRE/FRHAI-D,Friedrichshain-Kreuzberg,Baudenkmal,Mietshaus,,,Warschauer Straße 26, (FRI-KRE/FRHAI-D) ,Karl Walter ,1899-1900
2835,09085186,FRI-KRE/FRHAI-D,Friedrichshain-Kreuzberg,Baudenkmal,Wohn- und Geschäftshaus,,,Warschauer Straße 83-85, (FRI-KRE/FRHAI-D) ,Heinz Bärhold (siehe Ensemble Karl-Marx-Allee 53/67),1956
2836,09010048,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Mietshaus,,,Wartenburgstraße 2, (FRI-KRE/KREUZ-D) ,Heinrich Adolf Holland ,1877-78
2837,09031014,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Mietshaus,,,Wartenburgstraße 16-16B, (FRI-KRE/KREUZ-D) ,"Carl Friedrich Toebelmann; Seiten- und Quergebäude, 1894 von Otto Schnock (siehe Ensemble Wartenburgstraße 16-19)",1874-75 und 1894
2838,09031263,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,"28. Gemeindeschule,",,,, (FRI-KRE/KREUZ-D) ,Adolf Gerstenberg ,1865
2839,09031264,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Ev. St.-Simeon-Kirche,,,Wassertorstraße 21A, (FRI-KRE/KREUZ-D) ,"Franz Schwechten, 1952-61 von Fritz Berndt und Willy Rossa",1894-96 und 1952-61
2840,09045153,FRI-KRE/FRHAI-D,Friedrichshain-Kreuzberg,Baudenkmal,"Grünanlage), Rosa-Luxemburg-Gedenkstele",,,Weinstraße (vor Nr. 1-2, (FRI-KRE/FRHAI-D) ,Günther Junge (D) ,1977
2841,09031020,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Mietshaus,,,Wiener Straße 69,Skalitzer Straße 39 - (FRI-KRE/KREUZ-D),M. Koch (siehe Ensemble Wiener Straße 8-9...),1887
2842,09031099,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Gemeindezentrum der Ev. Emmaus-Kirchengemeinde,,,Wrangelstraße 31, (FRI-KRE/KREUZ-D) ,Ludolf von Walthausen ,1971-72
2843,09031265,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,"Kath. Liebfrauenkirche, Kirche mit Pfarr- und Mietshaus",,,Wrangelstraße 50-51, (FRI-KRE/KREUZ-D) ,Ludwig Becker ,1904-06
2844,09031266,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Kaserne des 3. Garde-Regiments zu Fuß,,,Wrangelstraße 98,Zeughofstraße 24 - (FRI-KRE/KREUZ-D),Otto Heimerdinger ,1874-78
2845,09031033,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Mietshaus,,,Yorckstraße 80, (FRI-KRE/KREUZ-D) ,August Esmann (siehe Ensemble Yorckstraße 80-90),1900-01
2846,09031034,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Doppelmietshaus,,,Yorckstraße 81-82, (FRI-KRE/KREUZ-D) ,August Esmann (siehe Ensemble Yorckstraße 80-90),1899-1900
2847,09045111,FRI-KRE/FRHAI-D,Friedrichshain-Kreuzberg,Baudenkmal,Lehrerwohnhaus und Hilfsschule,,,Zellestraße 12, (FRI-KRE/FRHAI-D) ,Ludwig Hoffmann und Georg Matzdorff ,1913-14
2848,09031267,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Gewerbehof Laurinat,,,Zeughofstraße 20, (FRI-KRE/KREUZ-D) ,Paul Ueberholz und Chr. Neumann (D) ,1902
2849,09031268,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Mietshaus,,,Zimmerstraße 11, (FRI-KRE/KREUZ-D) ,"C. Bülow; Quergebäude, 1844 von Hosemann und W. Bartholt (D)",1882-83 und 1844
2850,09031120,FRI-KRE/KREUZ-D,Friedrichshain-Kreuzberg,Baudenkmal,Ev. Kirche Zum Heiligen Kreuz,,,Zossener Straße 65, (FRI-KRE/KREUZ-D) - Gartendenkmale ,Johannes Otzen; 1959 vereinfachter Wiederaufbau von Erich Ruhtz,1884-88 und 1959
2851,09046084,FRI-KRE/FRHAI-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Volkspark Friedrichshain,,,Am Friedrichshain, Danziger Straße - Friedenstraße - Landsberger Allee - Margarete-Sommer-Straße - Virchowstraße - (FRI-KRE/FRHAI-Ga) ,"Gustav Meyer, Erweiterung 1874 von Gustav Meyer; Anlagen am Märchenbrunnen 1911-13 von Ludwig Hoffmann und Albert Brodersen; 1945-48 Wiederaufbau nach Plänen von Reinhold Lingner u. a., weitere Umgestaltungen seit 1950 (D) (siehe Gesamtanlagen Am Friedrichshain; Friedenstraße; Virchowstraße und Baudenkmal Virchowstraße)",1846-48 und 1874 und 1911-13 und 1945-48 und 1950
2852,09046149,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,erweitert,,,Bergmannstraße 39-41, Jüterboger Straße - (FRI-KRE/KREUZ-Ga) ,,1825 und 1855
2853,09046150,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,"Friedrichs-Werderscher Kirchhof, angelegt",,,Bergmannstraße 42-44, Jüterboger Straße - (FRI-KRE/KREUZ-Ga) ,"Erdmann, 1875-77, 1884 von J. Hin, Wartehalle, 1903 von Fritz Haack",1844 und 1879 und 1875-77 und 1884 und 1903
2854,09046151,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,"Friedhof IV der Jerusalems- und Neuen Kirche, angelegt",,,Bergmannstraße 45-47, (FRI-KRE/KREUZ-Ga) ,Louis Arnd ,1852 und 1863 und 1888-91
2855,09046606,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Hofanlage mit Pflanzenkläranlage,,,"Bernburger Straße 22, 22 A, 22 B, 23, 26",Dessauer Straße 9-14 - Hafenplatz 5-7 - Köthener Straße 28-32 - (FRI-KRE/KREUZ-Ga),"AG Ökologischer Stadtumbau, Compactplan, Harald Kraft, Hans Loidl, Christoph Luz, Michael Schoenholtz  ",1985-87
2856,09046076,FRI-KRE/FRHAI-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Stadtplatz,,,Boxhagener Platz, (FRI-KRE/FRHAI-Ga) ,"Erwin Barth, Wiederherstellung seit 1993",1929 und 1993
2857,09046612,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Gartenhof,,,Fraenkelufer 32-44, (FRI-KRE/KREUZ-Ga) ,Hinrich und Inken Baller (siehe Ensemble Fraenkelufer 26/50…),1982-84
2858,09046077,FRI-KRE/FRHAI-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Kapelle; Grabkapelle Francke; Grabstätte Kraatz),,,Friedenstraße 80,Landsberger Allee 48/50 - (FRI-KRE/FRHAI-Ga),,1848
2859,09046078,FRI-KRE/FRHAI-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Kapelle; Grabkapelle Roesicke),,,Friedenstraße 81, (FRI-KRE/FRHAI-Ga) ,,1838
2860,09097798,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Theodor-Wolff-Park,,,Friedrichstraße 239-244,Franz-Klühs-Straße - Rahel-Varnhagen-Promenade - Wilhelmstraße 8 - (FRI-KRE/KREUZ-Ga),"Regina Poly mit Dieter Pfannenstiel; Brunnenskulptur „Nichtgeburtstagskaffeekanne“, 1988-1990 von Heinrich Brummack; Skulpturen „Vase auf Wagen“ und „Vase“ von Heinrich Brummack.",1988-1990 und 1988-1990
2861,09046079,FRI-KRE/FRHAI-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Wohngrünanlage mit Privatstraße und Innenhöfen der Wohnsiedlung,,,Helenenhof 1-8,Gryphiusstraße 1-8 - Holteistraße 28-33 - Simplonstraße 41/51 - Sonntagstraße 17-22 - (FRI-KRE/FRHAI-Ga),Erich Köhn (D) (siehe Gesamtanlage Helenenhof 1-8),1904-06
2862,09046157,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Viktoriapark,,,Kreuzbergstraße, (FRI-KRE/KREUZ-Ga) ,"Hermann Mächtig, 1913-16 erweitert von Albert Brodersen (D) (siehe Baudenkmale Kreuzbergstraße 62; Viktoriapark)",1821 und 1888-94 und 1913-16
2863,09046080,FRI-KRE/FRHAI-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Umgestaltungen,,,Landsberger Allee, (FRI-KRE/FRHAI-Ga) ,Ludwig Hoffmann und 1948-57 (D) (siehe Baudenkmal Landsberger Allee),1848 und 1925 und 1948-57
2864,09046607,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Garten Am Berlin Museum,,,Lindenstraße 14, Alte Jakobstraße - (FRI-KRE/KREUZ-Ga) ,Hans Kollhoff und Arthur Ovaska (siehe Baudenkmal Lindenstraße 14),1984-1988
2865,09097892,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Gartenhof und Außenanlagen des LiMa-Wohnhofes,,,Lindenstraße 82-84,Markgrafenstraße 5-8 - (FRI-KRE/KREUZ-Ga),Herman und Akelei Hertzberger (siehe Baudenkmal Lindenstraße 82-84),1984-86
2866,09046159,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,"Grünzug zwischen Urbanhafen und Schillingbrücke, Kanalanlage",,,Luisenstädtischer Kanal, (FRI-KRE/KREUZ-Ga) ,"Peter Joseph Lenné, Kanalzuschüttung 1926-29, Umgestaltung 1929-32 von Erwin Barth und Leo Kloss, Veränderungen seit den 1940er Jahren, 1982-87 von Luz und Hanke, Abschnitt südlicher Wassertorplatz bis Landwehrkanal 1987-88 von Hinrich Baller (D); mit Gasleuchten (siehe Denkmalliste Mitte, Gartendenkmal Luisenstädtischer Kanal...)",1848-52 und 1926-29 und 1929-32 und 1940 und 1982-87 und 1987-88
2867,09046082,FRI-KRE/FRHAI-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Weberwiese,,,"Marchlewskistraße 16/22, 25, 25A-C", (FRI-KRE/FRHAI-Ga) ,Helmut Kruse (siehe Ensemble Karl-Marx-Allee 53/67... und Gesamtanlage Marchlewskistraße 16/22...),1953-54
2868,09046160,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Stadtplatz mit Gasleuchten,,,Mariannenplatz, (FRI-KRE/KREUZ-Ga) ,"Peter Joseph Lenné, 1950-52 Umgestaltung von Eva Wedel, 1978-79 Neugestaltung von Dietmar Grötzebach",1841-53 und 1950-52 und 1978-79
2869,09046161,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,"Friedhof III der Jerusalems- und Neuen Kirche, angelegt",,,Mehringdamm 21, Baruther Straße - (FRI-KRE/KREUZ-Ga) ,"Schüttler, 1890 von Louis Arnd (D)",1819 und 1838-39 und 1890
2870,09046164,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Hofgarten,,,Obentrautstraße 32, (FRI-KRE/KREUZ-Ga) ,J. Behring (D) (siehe Baudenkmal Obentrautstraße 32),1895-96
2871,09046165,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Stadtplatz,,,Oranienplatz, (FRI-KRE/KREUZ-Ga) ,"Peter Joseph Lenné, 1894 und 1907 von Hermann Mächtig, 1904 von Bruno Schmitz, 1929-32 und 1956-57 Neugestaltung vom Gartenamt Kreuzberg, 2006-08 Wiederherstellung (siehe Ensemble Oranienstraße 6-8...)",1848-52 und 1894 und 1907 und 1904 und 1929-32 und 1956-57 und 2006-08
2872,09046611,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,"Wohnanlage Ritterstraße-Nord, Hofanlagen, Mietergärten und Freiflächen",,,Ritterstraße 55-60B,"Alte Jakobstraße 120A-121 - Feilnerstraße 1-4A, 7-12 - Lindenstraße 30-31, 36-37 - Oranienstraße 99-105 - (FRI-KRE/KREUZ-Ga)","Jasper Halfmann, Rob Krier und Klaus Zillich (siehe Gesamtanlage Ritterstraße 55-60B…)",1982-88
2873,09046083,FRI-KRE/FRHAI-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Grün- und Freiflächen,,,Strausberger Platz, (FRI-KRE/FRHAI-Ga) ,"Reinhold Lingner und Helmut Kruse; Mittelrondell und Brunnenanlage, 1966-67 von Fritz Kühn, Heinz Graffunder und Rolf Rühle (D) (siehe Ensemble Karl-Marx-Allee 53/67... und Gesamtanlage Strausberger Platz 1-19)",1953-54 und 1966-67
2874,09046166,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,"Luisenstädtischer Friedhof, angelegt",,,Südstern 8, Golßener Straße - Züllichauer Straße - (FRI-KRE/KREUZ-Ga) ,"der Firma Ludwig Späth, Kapelle, 1908-09 von Carl und Walter Koeppen; Verwaltungsgebäude (Totengräberhaus), 1892 von Louis Arnd; Glockenturm, 1928 von Heinrich Straumer",1830 und 1850 und 1862 und 1908-09 und 1892 und 1928
2875,09046081,FRI-KRE/FRHAI-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Dorfkirche; Kapelle; Kriegerdenkmal),,,Tunnelstraße 5-11, (FRI-KRE/FRHAI-Ga) ,,1464
2876,09046167,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,Vorgärten und Ehrenhof der St.-Gertraudt-Stiftung,,,Wartenburgstraße 1-1F, (FRI-KRE/KREUZ-Ga) ,Friedrich Koch (D) (siehe Gesamtanlage Wartenburgstraße 1-1F),1871-84
2877,09046171,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,"Zossener Straße, Bethlehemsfriedhof und Gottesacker der Brüdergemeine, angelegt",,,Zossener Straße, Blücherstraße - (FRI-KRE/KREUZ-Ga) ,,1736
2878,09046169,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,erweitert,,,Zossener Straße, Baruther Straße - Blücherstraße - (FRI-KRE/KREUZ-Ga) ,,1737 und 1798
2879,09046170,FRI-KRE/KREUZ-Ga,Friedrichshain-Kreuzberg,Gartendenkmal,erweitert,,,Zossener Straße, Baruther Straße - Blücherstraße - (FRI-KRE/KREUZ-Ga) - Bodendenkmale ,,1735 und 1796
2880,09085081,FRI-KRE/FRHAI-B,Friedrichshain-Kreuzberg,Bodendenkmal,"Reste einer frühmittelalterlichen Burganlage, 13. und 14. Jh.",,,Alt-Stralau 35-39, (FRI-KRE/FRHAI-B) ,,
2881,09031269,FRI-KRE/KREUZ-B,Friedrichshain-Kreuzberg,Bodendenkmal,Zellen bzw. Keller der Gebäude der Geheimen Staatspolizei und der Reichsführung der SS,,,Niederkirchnerstraße 8, (FRI-KRE/KREUZ-B)  ,,1933
2882,09031270,FRI-KRE/KREUZ-B,Friedrichshain-Kreuzberg,Bodendenkmal,"Rudi-Dutschke-Straße, Fundamente der Jerusalemskirche; Bestattungen, 17.-18. Jh.",,,Rudi-Dutschke-Straße, Lindenstraße - (FRI-KRE/KREUZ-B) ,,
2883,09085082,FRI-KRE/FRHAI-B,Friedrichshain-Kreuzberg,Bodendenkmal,"Reste einer frühmittelalterlichen Burganlage, 13. Jh.",,,Tunnelstraße 30-36, (FRI-KRE/FRHAI-B) - Lichtenberg - Denkmalbereiche (Ensembles) ,,
2884,09040145,LIC/FRIFE-E,Lichtenberg,Ensemble,Dorfanger Friedrichsfelde (D),Ensemble-Bestandteil,Baudenkmale siehe: Alfred-Kowalke-Straße 16; 34; 39,"Alfred-Kowalke-Straße 4, 16, 30-39A, 40A-42",Am Tierpark 28-29,,
2885,09040146,LIC/FRIFE-E,Lichtenberg,Ensemble,Ev. Kirche,Ensemble-Bestandteil,,Alfred-Kowalke-Straße / Am Tierpark,,Herbert Erbs ,1950-52
2886,09040147,LIC/FRIFE-E,Lichtenberg,Ensemble,Gedenksäule,Ensemble-Bestandteil,,Alfred-Kowalke-Straße,,"Thié, Replik 1991 von Fa.Schulz (D)",1876 und 1991
2887,09040148,LIC/FRIFE-E,Lichtenberg,Ensemble,Kriegerdenkmal,Ensemble-Bestandteil,,Alfred-Kowalke-Straße,,,1922
2888,09040149,LIC/FRIFE-E,Lichtenberg,Ensemble,Laborgebäude des Instituts für vergleichende Pathologie,Ensemble-Bestandteil,,Alfred-Kowalke-Straße 4,,,1957-58
2889,09040152,LIC/FRIFE-E,Lichtenberg,Ensemble,ehem. Gemeinde-Mädchenschule,Ensemble-Bestandteil,,Alfred-Kowalke-Straße 30,,,1870 und 1900 und 1915-21
2890,09040155,LIC/FRIFE-E,Lichtenberg,Ensemble,Mietshaus und Gaststätte,Ensemble-Bestandteil,,Alfred-Kowalke-Straße 38,,,1880
2891,09040157,LIC/FRIFE-E,Lichtenberg,Ensemble,Bürgerhaus,Ensemble-Bestandteil,,Alfred-Kowalke-Straße 40A,,,1880
2892,09040158,LIC/FRIFE-E,Lichtenberg,Ensemble,Mietshaus einschließlich Durchfahrt und Treppenhaus,Ensemble-Bestandteil,,Alfred-Kowalke-Straße 41,,,1890
2893,09040159,LIC/FRIFE-E,Lichtenberg,Ensemble,Mietshaus,Ensemble-Bestandteil,,Alfred-Kowalke-Straße 42,,,1890
2894,09040150,LIC/FRIFE-E,Lichtenberg,Ensemble,Pfarrhaus und Gemeindehaus,Ensemble-Bestandteil,,Am Tierpark 28,"- Alfred-Kowalke-Straße 39A, Wohnhaus, um 1995 - (LIC/FRIFE-E)",,1875 und 1995
2895,09040164,LIC/FRIFE-E,Lichtenberg,Ensemble,"Tierpark Berlin-Friedrichsfelde, Tierparkgelände mit Promenadenweg und Skulpturen, Gebäuden und dazugehörigen gestalteten Freiflächen",Ensemble-Bestandteil,"Gesamtanlage siehe: Am Tierpark 39, 41, Schloss Friedrichsfelde  - Baudenkmale siehe: Am Tierpark 39, 41, Alfred-Brehm-Haus, Cafeteria, Imbiss im Kindertierpark, Unterstell- und Vogelhalle, Pavillon auf dem Lennéhügel - Gartendenkmale siehe: Am Tierpark 39,41, ehem. Schlosspark Friedrichsfelde, Kindertierpark - Bestandteile des Ensembles:","Am Tierpark 39, 41",,,1954-89
2896,09080641,LIC/FRIFE-E,Lichtenberg,Ensemble,Aufenthaltsbereichen und Grünflächen,Ensemble-Bestandteil,,Promenadenweg mit Skulpturenschmuck,,,1954-62
2897,09040166,LIC/FRIFE-E,Lichtenberg,Ensemble,„Sprea“,Ensemble-Bestandteil,,,,Jeremias Christensen ,1897-98
2898,09080642,LIC/FRIFE-E,Lichtenberg,Ensemble,Kronenhirsch,Ensemble-Bestandteil,,,,Johannes Darsow ,1937
2899,09080643,LIC/FRIFE-E,Lichtenberg,Ensemble,Dschelada-Affe,Ensemble-Bestandteil,,,,Max Esser ,1926
2900,09040165,LIC/FRIFE-E,Lichtenberg,Ensemble,Zwei Löwengruppen,Ensemble-Bestandteil,,,,August Gaul und August Krauß ,1892-97
2901,09040169,LIC/FRIFE-E,Lichtenberg,Ensemble,Stehende,Ensemble-Bestandteil,,,,Fritz Klimsch ,1932-33
2902,09040168,LIC/FRIFE-E,Lichtenberg,Ensemble,Ziegenbock,Ensemble-Bestandteil,,,,Renée Sintenis ,1928
2903,09080644,LIC/FRIFE-E,Lichtenberg,Ensemble,Auskeilendes Eselfohlen,Ensemble-Bestandteil,,,,Hans Steffen ,1936
2904,09080645,LIC/FRIFE-E,Lichtenberg,Ensemble,Peter Joseph Lenné,Ensemble-Bestandteil,,,,Senta Baldamus ,1964
2905,09080646,LIC/FRIFE-E,Lichtenberg,Ensemble,Fohlengruppe,Ensemble-Bestandteil,,,,Heinrich Drake ,1956
2906,09080647,LIC/FRIFE-E,Lichtenberg,Ensemble,Hochlandstier,Ensemble-Bestandteil,,,,Heinrich Drake ,1956
2907,09080648,LIC/FRIFE-E,Lichtenberg,Ensemble,"Hockender Bär, ca.",Ensemble-Bestandteil,,Hockender Bär,,Gerhard Liebhold nach einem Modell von Heidi Geidel ,1958
2908,09080649,LIC/FRIFE-E,Lichtenberg,Ensemble,Fuchs,Ensemble-Bestandteil,,,,Stephan Horota ,1966
2909,09080650,LIC/FRIFE-E,Lichtenberg,Ensemble,"Steinbock, von Vladimir Kostoval",Ensemble-Bestandteil,,Steinbock,,Vladimir Kostoval ,
2910,09080651,LIC/FRIFE-E,Lichtenberg,Ensemble,Mantelpavian,Ensemble-Bestandteil,,,,Ernst Curt Lenk ,1967
2911,09080652,LIC/FRIFE-E,Lichtenberg,Ensemble,Orang-Utan-Familie,Ensemble-Bestandteil,,,,Walter Lerche nach Modell von Wassilij Alexejewitsch Watagin ,1967
2912,09080653,LIC/FRIFE-E,Lichtenberg,Ensemble,"Pinguine, von Walter Lerche",Ensemble-Bestandteil,,Pinguine,,Walter Lerche ,
2913,09080654,LIC/FRIFE-E,Lichtenberg,Ensemble,Moschusochsenherde,Ensemble-Bestandteil,,,,Wilhelm Löber ,1961
2914,09080655,LIC/FRIFE-E,Lichtenberg,Ensemble,Riesenhirsch,Ensemble-Bestandteil,,,,Erich Oehme ,1961
2915,09080656,LIC/FRIFE-E,Lichtenberg,Ensemble,Säbelzahnkatze,Ensemble-Bestandteil,,,,Erich Oehme ,1964
2916,09080657,LIC/FRIFE-E,Lichtenberg,Ensemble,"Elefant, ca.",Ensemble-Bestandteil,,Elefant,,Werner Richter ,1967
2917,09040171,LIC/FRIFE-E,Lichtenberg,Ensemble,Bison,Ensemble-Bestandteil,,Bison,,Dietrich Rohde ,1962
2918,09080658,LIC/FRIFE-E,Lichtenberg,Ensemble,Stehender Bär,Ensemble-Bestandteil,,,,Gerhard Thieme ,1966
